"DATE","WEEKDAY","HOLIDAY","MONTHYEAR","YEAR","MONTH","DAYMONTH","WEEKEND","AWND","PRCP","PRCP_LVL","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08","WT09","BIKE","TAXI","GREEN","TRAFFIC","ACCIDENTS"
"2013-10-13","Sunday",FALSE,"2013-10",2013,"October","10-13",TRUE,18.4,0,"None",0,0,16.1,20,10.6,50,50,35.2,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28832,462766,4574,NA,502
"2013-10-14","Monday",TRUE,"2013-10",2013,"October","10-14",FALSE,9,0,"None",0,0,13.3,18.9,9.4,140,40,16.3,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33018,403416,3460,NA,440
"2013-10-15","Tuesday",FALSE,"2013-10",2013,"October","10-15",FALSE,9.4,0,"None",0,0,14.4,21.1,10,110,110,25.9,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37534,430354,3748,NA,615
"2013-10-16","Wednesday",FALSE,"2013-10",2013,"October","10-16",FALSE,8.6,0,"None",0,0,15,19.4,12.2,210,130,14.3,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36911,477305,4387,NA,548
"2013-10-17","Thursday",FALSE,"2013-10",2013,"October","10-17",FALSE,17.3,0,"None",0,0,17.8,22.2,16.1,190,180,35.2,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36888,506341,5531,NA,574
"2013-10-18","Friday",FALSE,"2013-10",2013,"October","10-18",FALSE,24.1,0,"None",0,0,17.8,21.1,13.3,270,270,40.4,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38122,526590,6475,NA,680
"2013-10-19","Saturday",FALSE,"2013-10",2013,"October","10-19",TRUE,11.5,0,"None",0,0,14.4,18.3,10,250,250,33.8,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29548,549186,7490,NA,471
"2013-10-20","Sunday",FALSE,"2013-10",2013,"October","10-20",TRUE,19.4,0,"None",0,0,15,17.8,10,290,290,38.5,48.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29256,473864,5900,NA,490
"2013-10-21","Monday",FALSE,"2013-10",2013,"October","10-21",FALSE,18.7,0,"None",0,0,13.9,18.9,9.4,190,190,37,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35012,435562,5497,NA,616
"2013-10-22","Tuesday",FALSE,"2013-10",2013,"October","10-22",FALSE,18.7,0,"None",0,0,15.6,20,10.6,290,290,29.1,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36338,466786,5638,NA,540
"2013-10-23","Wednesday",FALSE,"2013-10",2013,"October","10-23",FALSE,13.7,0,"None",0,0,11.1,12.8,7.2,320,330,29.1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32365,495387,6620,NA,558
"2013-10-24","Thursday",FALSE,"2013-10",2013,"October","10-24",FALSE,24.1,0,"None",0,0,8.9,13.3,5,250,260,38.5,48.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32251,513937,7560,NA,632
"2013-10-25","Friday",FALSE,"2013-10",2013,"October","10-25",FALSE,21.2,0,"None",0,0,7.8,13.3,3.9,290,300,38.5,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30979,530999,8841,NA,647
"2013-10-26","Saturday",FALSE,"2013-10",2013,"October","10-26",TRUE,23,0,"None",0,0,8.3,13.3,4.4,240,250,40.4,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24569,536130,9444,NA,626
"2013-10-27","Sunday",FALSE,"2013-10",2013,"October","10-27",TRUE,20.9,0,"None",0,0,11.1,14.4,8.3,300,310,32,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23965,468421,7598,NA,512
"2013-10-28","Monday",FALSE,"2013-10",2013,"October","10-28",FALSE,14.8,0,"None",0,0,10,15.6,4.4,260,260,25.9,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31498,432200,6525,NA,620
"2013-10-29","Tuesday",FALSE,"2013-10",2013,"October","10-29",FALSE,9.4,0,"None",0,0,10.6,13.9,6.7,50,NA,17.7,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33414,463945,7304,NA,600
"2013-10-30","Wednesday",FALSE,"2013-10",2013,"October","10-30",FALSE,7.9,0,"None",0,0,11.1,16.1,6.7,190,220,16.3,20.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35069,481728,7841,NA,558
"2013-10-31","Thursday",FALSE,"2013-10",2013,"October","10-31",FALSE,19.4,1,"Slight",0,0,15,19.4,11.7,180,180,40.4,56.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31444,489417,9310,NA,615
"2013-11-01","Friday",FALSE,"2013-11",2013,"November","11-01",FALSE,26.3,2,"Slight",0,0,17.8,20.6,14.4,180,180,50.1,61.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30384,555745,11335,NA,710
"2013-11-02","Saturday",FALSE,"2013-11",2013,"November","11-02",TRUE,11.5,0,"None",0,0,15.6,19.4,11.7,300,290,24.1,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31013,550253,11548,NA,551
"2013-11-03","Sunday",FALSE,"2013-11",2013,"November","11-03",TRUE,23.4,0,"None",0,0,11.1,13.3,3.3,350,360,40.4,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20798,482847,9406,NA,415
"2013-11-04","Monday",FALSE,"2013-11",2013,"November","11-04",FALSE,15.8,0,"None",0,0,4.4,8.9,1.1,40,20,29.1,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27142,448323,8988,NA,658
"2013-11-05","Tuesday",FALSE,"2013-11",2013,"November","11-05",FALSE,10.4,0,"None",0,0,7.2,13.3,3.3,140,130,20.9,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31493,467510,8997,NA,510
"2013-11-06","Wednesday",FALSE,"2013-11",2013,"November","11-06",FALSE,13.7,0,"None",0,0,11.1,16.1,6.1,180,180,29.1,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34826,483207,9954,NA,635
"2013-11-07","Thursday",FALSE,"2013-11",2013,"November","11-07",FALSE,21.6,3,"Slight",0,0,14.4,17.8,6.7,320,310,46.8,61.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25719,508154,11197,NA,646
"2013-11-08","Friday",FALSE,"2013-11",2013,"November","11-08",FALSE,24.5,0,"None",0,0,7.8,11.1,5,320,320,41.7,56.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28686,528447,12624,NA,682
"2013-11-09","Saturday",FALSE,"2013-11",2013,"November","11-09",TRUE,18.4,0,"None",0,0,6.7,10,3.9,210,300,32,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21734,545002,12373,NA,571
"2013-11-10","Sunday",FALSE,"2013-11",2013,"November","11-10",TRUE,28.1,0,"None",0,0,10.6,16.7,6.7,300,270,51.5,64.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19712,473151,11007,NA,474
"2013-11-11","Monday",TRUE,"2013-11",2013,"November","11-11",FALSE,22,0,"None",0,0,9.4,12.2,6.1,230,230,38.5,48.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27295,417822,9020,NA,456
"2013-11-12","Tuesday",FALSE,"2013-11",2013,"November","11-12",FALSE,27.4,1,"Slight",5,0,6.7,11.1,0,330,330,48.3,61.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19925,473987,10951,NA,647
"2013-11-13","Wednesday",FALSE,"2013-11",2013,"November","11-13",FALSE,22,0,"None",0,0,1.1,5,-1.7,340,330,37,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23633,492095,11651,NA,592
"2013-11-14","Thursday",FALSE,"2013-11",2013,"November","11-14",FALSE,24.5,0,"None",0,0,5,11.7,1.1,250,260,37,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27040,506377,12282,NA,620
"2013-11-15","Friday",FALSE,"2013-11",2013,"November","11-15",FALSE,13.3,0,"None",0,0,7.2,11.7,2.2,240,230,22.7,25.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29051,514297,13853,NA,617
"2013-11-16","Saturday",FALSE,"2013-11",2013,"November","11-16",TRUE,7.9,2,"Slight",0,0,9.4,13.3,6.1,180,200,20.9,24.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25194,538546,14983,NA,612
"2013-11-17","Sunday",FALSE,"2013-11",2013,"November","11-17",TRUE,11.2,0,"None",0,0,11.7,16.7,7.8,150,130,19.5,24.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17995,464838,12375,NA,532
"2013-11-18","Monday",FALSE,"2013-11",2013,"November","11-18",FALSE,26.3,4,"Slight",0,0,15,19.4,11.1,210,210,48.3,69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30615,425004,11524,NA,611
"2013-11-19","Tuesday",FALSE,"2013-11",2013,"November","11-19",FALSE,34.6,0,"None",0,0,9.4,11.1,2.2,300,290,50.1,64.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27417,475478,12657,NA,600
"2013-11-20","Wednesday",FALSE,"2013-11",2013,"November","11-20",FALSE,16.9,0,"None",0,0,3.3,7.8,-0.6,360,360,37,46.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26229,493407,13349,NA,607
"2013-11-21","Thursday",FALSE,"2013-11",2013,"November","11-21",FALSE,11.2,0,"None",0,0,4.4,11.1,-0.6,140,120,20.9,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28752,497944,13576,NA,628
"2013-11-22","Friday",FALSE,"2013-11",2013,"November","11-22",FALSE,13.3,2,"Slight",0,0,11.1,13.9,9.4,240,240,24.1,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25448,524547,15689,NA,702
"2013-11-23","Saturday",FALSE,"2013-11",2013,"November","11-23",TRUE,30.6,0,"None",0,0,8.9,12.8,0,310,290,53.3,74.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18996,553845,17191,NA,535
"2013-11-24","Sunday",FALSE,"2013-11",2013,"November","11-24",TRUE,39.2,0,"None",0,0,-1.1,0,-4.4,310,300,62.6,82.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9392,498122,14769,NA,494
"2013-11-25","Monday",FALSE,"2013-11",2013,"November","11-25",FALSE,22.3,0,"None",0,0,-2.2,2.2,-5,310,310,35.2,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19116,445802,12719,NA,710
"2013-11-26","Tuesday",FALSE,"2013-11",2013,"November","11-26",FALSE,14.8,14,"Moderate",0,0,2.2,11.7,1.1,100,100,37,46.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14999,438122,13869,NA,867
"2013-11-27","Wednesday",FALSE,"2013-11",2013,"November","11-27",FALSE,34.9,36,"Moderate",0,0,10,16.1,2.2,170,170,62.6,77.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7976,447133,15738,NA,742
"2013-11-28","Thursday",TRUE,"2013-11",2013,"November","11-28",FALSE,25.2,0,"None",0,0,1.7,2.8,-1.1,290,290,53.3,72.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5204,331610,15887,NA,429
"2013-11-29","Friday",FALSE,"2013-11",2013,"November","11-29",FALSE,14.4,0,"None",0,0,1.7,5,-1.1,330,330,32,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10127,373808,15178,NA,436
"2013-11-30","Saturday",FALSE,"2013-11",2013,"November","11-30",TRUE,11.9,0,"None",0,0,0,6.7,-3.9,70,120,20.9,24.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9863,433028,16284,NA,479
"2013-12-01","Sunday",FALSE,"2013-12",2013,"December","12-01",TRUE,10.8,0,"None",0,0,5.6,9.4,2.8,240,230,16.3,20.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13326,398089,14125,NA,420
"2013-12-02","Monday",FALSE,"2013-12",2013,"December","12-02",FALSE,6.8,0,"None",0,0,6.7,10.6,3.3,40,240,14.3,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24576,427094,13877,NA,549
"2013-12-03","Tuesday",FALSE,"2013-12",2013,"December","12-03",FALSE,9.7,0,"None",0,0,6.7,12.2,3.3,220,220,19.5,24.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27431,463782,14478,NA,553
"2013-12-04","Wednesday",FALSE,"2013-12",2013,"December","12-04",FALSE,6.1,0,"None",0,0,6.7,10.6,1.7,90,100,14.3,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28199,471838,15270,NA,520
"2013-12-05","Thursday",FALSE,"2013-12",2013,"December","12-05",FALSE,11.5,0,"None",0,0,10.6,13.3,8.3,180,160,25.9,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26988,498220,17041,NA,573
"2013-12-06","Friday",FALSE,"2013-12",2013,"December","12-06",FALSE,18,14,"Moderate",0,0,10.6,13.3,2.8,360,300,33.8,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10736,530748,20582,NA,759
"2013-12-07","Saturday",FALSE,"2013-12",2013,"December","12-07",TRUE,20.5,4,"Slight",0,0,3.9,6.1,0,310,340,32,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15545,552655,20851,NA,567
"2013-12-08","Sunday",FALSE,"2013-12",2013,"December","12-08",TRUE,14.8,1,"Slight",18,0,0,1.1,-2.2,50,50,25.9,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10090,488180,17096,NA,456
"2013-12-09","Monday",FALSE,"2013-12",2013,"December","12-09",FALSE,19.8,6,"Slight",0,0,2.2,5.6,0,40,50,32,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14824,452108,14187,NA,639
"2013-12-10","Tuesday",FALSE,"2013-12",2013,"December","12-10",FALSE,19.8,7,"Slight",53,0,2.2,3.3,-1.1,260,260,37,46.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12850,478456,15258,NA,539
"2013-12-11","Wednesday",FALSE,"2013-12",2013,"December","12-11",FALSE,29.5,0,"None",0,25,-1.1,0,-2.8,270,260,38.5,48.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18766,485363,16616,NA,605
"2013-12-12","Thursday",FALSE,"2013-12",2013,"December","12-12",FALSE,25.9,0,"None",0,0,-2.8,-1.1,-5,320,320,41.7,51.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17214,507534,19457,NA,648
"2013-12-13","Friday",FALSE,"2013-12",2013,"December","12-13",FALSE,24.5,0,"None",0,0,-2.2,2.2,-4.4,270,270,41.7,56.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17888,543606,22745,NA,695
"2013-12-14","Saturday",FALSE,"2013-12",2013,"December","12-14",TRUE,23.8,14,"Moderate",81,0,-1.7,6.1,-3.9,50,100,38.5,56.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3701,516303,18084,NA,690
"2013-12-15","Sunday",FALSE,"2013-12",2013,"December","12-15",TRUE,24.5,21,"Moderate",0,0,3.3,8.3,0.6,80,100,41.7,57.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7462,458267,16877,NA,450
"2013-12-16","Monday",FALSE,"2013-12",2013,"December","12-16",FALSE,22.7,0,"None",0,0,0,1.7,-3.9,280,280,45.1,53.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15562,454088,17986,NA,640
"2013-12-17","Tuesday",FALSE,"2013-12",2013,"December","12-17",FALSE,15.8,3,"Slight",18,0,-2.2,1.1,-3.9,360,360,33.8,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7863,481726,18536,NA,703
"2013-12-18","Wednesday",FALSE,"2013-12",2013,"December","12-18",FALSE,21.2,0,"None",0,0,-1.1,3.3,-3.9,270,270,37,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14924,488390,20795,NA,701
"2013-12-19","Thursday",FALSE,"2013-12",2013,"December","12-19",FALSE,15.8,0,"None",0,0,2.2,7.2,-1.7,240,240,27.4,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18766,496031,22109,NA,607
"2013-12-20","Friday",FALSE,"2013-12",2013,"December","12-20",FALSE,9.4,0,"None",0,0,6.1,10.6,2.2,220,220,20.9,24.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22066,520424,26729,NA,674
"2013-12-21","Saturday",FALSE,"2013-12",2013,"December","12-21",TRUE,10.1,0,"None",0,0,8.3,12.8,5.6,190,180,29.1,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17940,478717,25938,NA,594
"2013-12-22","Sunday",FALSE,"2013-12",2013,"December","12-22",TRUE,21.2,0,"None",0,0,11.7,17.8,10,190,180,45.1,51.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15063,403373,21503,NA,505
"2013-12-23","Monday",FALSE,"2013-12",2013,"December","12-23",FALSE,13.7,12,"Moderate",0,0,12.2,13.9,6.1,340,330,37,48.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6956,385241,20006,NA,707
"2013-12-24","Tuesday",FALSE,"2013-12",2013,"December","12-24",FALSE,24.8,0,"None",0,0,4.4,6.1,-2.8,330,330,46.8,57.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11025,369596,24222,NA,515
"2013-12-25","Wednesday",TRUE,"2013-12",2013,"December","12-25",FALSE,16.6,0,"None",0,0,-3.3,0,-6.7,330,320,46.8,57.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3260,245723,17176,NA,257
"2013-12-26","Thursday",FALSE,"2013-12",2013,"December","12-26",FALSE,13.7,0,"None",0,0,0,3.3,-2.2,270,270,33.8,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9763,321895,16596,NA,428
"2013-12-27","Friday",FALSE,"2013-12",2013,"December","12-27",FALSE,17.6,0,"None",0,0,2.2,5.6,-0.6,260,270,33.8,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11720,381837,20549,NA,476
"2013-12-28","Saturday",FALSE,"2013-12",2013,"December","12-28",TRUE,19.4,0,"None",0,0,5,11.7,-0.6,240,240,37,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12022,391307,22432,NA,475
"2013-12-29","Sunday",FALSE,"2013-12",2013,"December","12-29",TRUE,16.2,30,"Moderate",0,0,6.7,9.4,3.3,340,90,40.4,53.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3775,407235,20706,NA,394
"2013-12-30","Monday",FALSE,"2013-12",2013,"December","12-30",FALSE,21.6,0,"None",0,0,5,8.3,-4.4,330,330,38.5,48.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13241,405705,20268,NA,476
"2013-12-31","Tuesday",FALSE,"2013-12",2013,"December","12-31",FALSE,19.1,0,"None",0,0,-2.8,1.1,-6.1,280,290,41.7,59.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10424,467587,30464,NA,465
"2014-01-01","Wednesday",TRUE,"2014-01",2014,"January","01-01",FALSE,14.4,0,"None",0,0,-1.7,1.1,-4.4,280,270,29.1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6059,420810,25608,NA,399
"2014-01-02","Thursday",FALSE,"2014-01",2014,"January","01-02",FALSE,29.2,3,"Slight",61,0,-1.1,0.6,-7.2,20,10,46.8,57.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8600,359958,19061,NA,603
"2014-01-03","Friday",FALSE,"2014-01",2014,"January","01-03",FALSE,31.7,6,"Slight",140,178,-8.9,-7.2,-12.8,350,350,53.3,71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1144,275470,13436,NA,423
"2014-01-04","Saturday",FALSE,"2014-01",2014,"January","01-04",TRUE,11.5,0,"None",0,178,-9.4,-0.6,-16.1,230,230,27.4,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2292,417499,23697,NA,418
"2014-01-05","Sunday",FALSE,"2014-01",2014,"January","01-05",TRUE,11.2,3,"Slight",0,152,-0.6,9.4,-5,140,150,37,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2678,388542,20560,NA,320
"2014-01-06","Monday",FALSE,"2014-01",2014,"January","01-06",FALSE,33.8,10,"Slight",0,25,7.8,11.7,-6.7,260,260,61.2,72.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9510,395445,20606,NA,518
"2014-01-07","Tuesday",FALSE,"2014-01",2014,"January","01-07",FALSE,36.7,0,"None",0,0,-9.4,-6.7,-14.4,260,290,61.2,74.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6267,460052,22719,NA,491
"2014-01-08","Wednesday",FALSE,"2014-01",2014,"January","01-08",FALSE,20.5,0,"None",0,0,-10,-4.4,-12.2,290,270,35.2,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9246,473611,22579,NA,616
"2014-01-09","Thursday",FALSE,"2014-01",2014,"January","01-09",FALSE,10.8,0,"None",0,0,-3.3,1.1,-5.6,330,330,24.1,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13354,479714,23483,NA,561
"2014-01-10","Friday",FALSE,"2014-01",2014,"January","01-10",FALSE,6.1,5,"Slight",3,0,-0.6,3.3,-4.4,50,360,11.1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9847,507732,27553,NA,667
"2014-01-11","Saturday",FALSE,"2014-01",2014,"January","01-11",TRUE,25.9,18,"Moderate",0,0,7.8,12.2,3.3,180,180,50.1,59.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7695,511172,29799,NA,465
"2014-01-12","Sunday",FALSE,"2014-01",2014,"January","01-12",TRUE,24.1,0,"None",0,0,8.3,11.1,0.6,310,280,45.1,59.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12515,450487,24386,NA,388
"2014-01-13","Monday",FALSE,"2014-01",2014,"January","01-13",FALSE,19.4,0,"None",0,0,4.4,10,-1.1,180,200,41.7,62.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20633,419698,20853,NA,568
"2014-01-14","Tuesday",FALSE,"2014-01",2014,"January","01-14",FALSE,14.4,14,"Moderate",0,0,7.8,8.9,6.1,270,260,29.1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9999,454108,22052,NA,558
"2014-01-15","Wednesday",FALSE,"2014-01",2014,"January","01-15",FALSE,7.9,0,"None",0,0,4.4,6.7,0,130,270,19.5,24.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21630,466443,23993,NA,583
"2014-01-16","Thursday",FALSE,"2014-01",2014,"January","01-16",FALSE,11.2,0,"None",0,0,4.4,5.6,1.7,350,150,25.9,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19953,482037,26003,NA,521
"2014-01-17","Friday",FALSE,"2014-01",2014,"January","01-17",FALSE,11.5,0,"None",0,0,2.8,7.2,-2.2,180,180,32,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20301,490852,31040,NA,589
"2014-01-18","Saturday",FALSE,"2014-01",2014,"January","01-18",TRUE,17.3,6,"Slight",3,0,3.9,5.6,-2.2,310,290,37,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9438,507033,34987,NA,448
"2014-01-19","Sunday",FALSE,"2014-01",2014,"January","01-19",TRUE,25.6,0,"None",0,0,-0.6,3.3,-3.3,250,250,45.1,53.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9028,462238,30264,NA,380
"2014-01-20","Monday",TRUE,"2014-01",2014,"January","01-20",FALSE,24.1,0,"None",0,0,3.9,8.9,0.6,270,270,41.7,53.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13407,378450,20593,NA,360
"2014-01-21","Tuesday",FALSE,"2014-01",2014,"January","01-21",FALSE,25.6,9,"Slight",173,0,-2.8,0.6,-10.6,360,360,41.7,53.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3804,255518,15490,NA,1161
"2014-01-22","Wednesday",FALSE,"2014-01",2014,"January","01-22",FALSE,30.6,0,"None",8,178,-10.6,-7.8,-13.9,340,330,51.5,61.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2451,377773,21734,NA,498
"2014-01-23","Thursday",FALSE,"2014-01",2014,"January","01-23",FALSE,22.3,0,"None",0,178,-10,-6.1,-13.3,290,290,38.5,48.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5071,462469,30249,NA,612
"2014-01-24","Friday",FALSE,"2014-01",2014,"January","01-24",FALSE,27.7,0,"None",0,152,-8.9,-6.7,-11.7,220,300,40.4,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6176,509509,35203,NA,705
"2014-01-25","Saturday",FALSE,"2014-01",2014,"January","01-25",TRUE,33.5,1,"Slight",20,127,-4.4,-1.1,-6.7,210,210,59.4,71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4338,530551,36265,NA,475
"2014-01-26","Sunday",FALSE,"2014-01",2014,"January","01-26",TRUE,27,0,"None",0,127,-5.6,2.2,-7.8,290,310,51.5,64.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4980,457026,29431,NA,465
"2014-01-27","Monday",FALSE,"2014-01",2014,"January","01-27",FALSE,23,0,"None",0,102,1.7,7.2,-5.6,310,260,45.1,56.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13119,418863,25520,NA,511
"2014-01-28","Tuesday",FALSE,"2014-01",2014,"January","01-28",FALSE,15.8,0,"None",0,25,-6.7,-5.6,-10,320,310,37,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10033,468729,27263,NA,504
"2014-01-29","Wednesday",FALSE,"2014-01",2014,"January","01-29",FALSE,21.6,1,"Slight",25,51,-7.2,-4.4,-8.9,270,270,37,46.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10021,477984,29285,NA,649
"2014-01-30","Thursday",FALSE,"2014-01",2014,"January","01-30",FALSE,12.6,0,"None",0,25,-6.1,-2.2,-10,200,190,24.1,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12158,495971,31852,NA,657
